genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Alternative,The Black Keys,Every Little Thing,4l8f1sX5rJyUphT1PfG98v,64,0.0175,0.525,199784,0.776,0.000247,C,0.573,-6.385,Major,0.0477,95.004,4/4,0.263
Alternative,Crowder,Come As You Are,6iha1ZUpCGUJrrQLDSFYux,57,0.619,0.455,289747,0.36,3.02E-05,C,0.0995,-8.784,Major,0.0273,134.775,3/4,0.159
Alternative,Linkin Park,Points of Authority,5egqKwgK5r5rvGD1LrtR7J,64,0.03,0.512,200240,0.97,0,G#,0.0994,-3.886,Minor,0.212,94.952,4/4,0.427
Alternative,Nicotine,Running,1et9bfdvDHld2wPBZfT1OA,54,0.825,0.454,247769,0.393,0.275,B,0.106,-11.715,Major,0.0417,110.072,4/4,0.181
Alternative,Mila J,Kickin’ Back,5xjTqz4aYQeBnFhwMPmfx9,61,0.317,0.7,202435,0.661,0,B,0.115,-6.974,Minor,0.0771,115.089,4/4,0.522
Alternative,Washed Out,Feel It All Around,4V0x90QcMh4ZxwHzEWOdtK,62,0.000105,0.34,192080,0.737,0.762,G#,0.0699,-4.681,Major,0.0582,172.022,4/4,0.499
Alternative,THEY.,Broken (feat. Jessie Reyez),68dd9CEzAUc4zeukKzMJP5,59,0.685,0.637,135480,0.615,8.51E-06,A,0.462,-5.395,Major,0.167,132.312,3/4,0.517
Alternative,Amy Grant,"Baby, Baby",3IDsegNBHC4pjGCOMTQYlU,58,0.426,0.702,236973,0.901,0.00153,C#,0.0368,-4.45,Major,0.0264,97.862,4/4,0.919
Alternative,The 1975,UGH!,5vgdeMt4uKUN2BeltZjoDh,56,0.213,0.769,180027,0.709,0,F,0.0833,-4.027,Minor,0.183,100.028,4/4,0.855
Alternative,The Offspring,Come Out And Play (Keep ‘Em Separated),0Yb5Kfpf3boElZNa61wPdJ,64,0.0535,0.476,197800,0.856,6.75E-06,G,0.0846,-3.764,Major,0.161,158.671,4/4,0.847
Alternative,Red Hot Chili Peppers,The Zephyr Song,1ndGB6rvxKYN9seCYO1dTF,65,0.013,0.725,231933,0.803,3.66E-05,D,0.0891,-4.083,Major,0.0337,117.391,4/4,0.403
Alternative,Shinedown,I'll Follow You,0ILR5GMSzBRp2LrI8GX1Si,57,0.00193,0.537,238760,0.692,0,A#,0.114,-4.159,Major,0.0315,125.037,3/4,0.286
Alternative,THEY.,What I Know Now (feat. Wiz Khalifa),3wImXdE4bliIVSEl3lVue1,60,0.0812,0.615,180853,0.698,1.17E-06,F#,0.18,-3.212,Major,0.0485,80.024,4/4,0.437
Alternative,Manu Chao,Me Gustas Tu,6b37xrsNCWYIUphFBazqD6,68,0.663,0.657,239987,0.741,0.494,B,0.222,-6.822,Minor,0.0825,175.949,4/4,0.908
Alternative,Filter,Take a Picture,2O2mr2gzBRtKGRiswqRyiN,60,0.00151,0.541,363800,0.775,0.000222,D,0.178,-8.041,Major,0.0297,98.992,4/4,0.271
Alternative,Solange,Stay Flo,6GCIYIWUBSLontW6divqsw,62,0.397,0.823,175707,0.558,2.03E-05,A,0.0821,-7.119,Major,0.0278,155.974,4/4,0.674
Alternative,The Knocks,Ride Or Die (feat. Foster The People),3uJsg8xIH7OpWHxuJaMLJX,63,0.0609,0.648,242035,0.75,4.41E-06,C,0.104,-3.248,Major,0.0335,105.03,4/4,0.556
Alternative,Ab-Soul,The Law (feat. Mac Miller & Rapsody),17vQTNbvhpvi92qOnDOFHB,61,0.249,0.744,329208,0.637,0,C#,0.0965,-7.297,Minor,0.301,139.882,4/4,0.697
Alternative,Francesca Battistelli,The Breakup Song,5U4zBRfVdqaL1kOULNtZ1T,56,0.366,0.529,204773,0.521,0,G,0.296,-5.277,Major,0.0378,173.688,3/4,0.438
Alternative,Casting Crowns,Oh My Soul,3s0h3pyKFrS3XX6ZLBPx6s,57,0.498,0.331,255173,0.427,0,D#,0.108,-7.431,Major,0.0302,157.938,3/4,0.141
Alternative,Hinder,Better Than Me,10fddGyyeUquZZ2uPTjD7P,58,0.206,0.452,223533,0.675,1.27E-06,D,0.172,-5.172,Minor,0.0305,139.87,4/4,0.23
Alternative,Alice In Chains,Heaven Beside You,1DCdIWCE5UFiObCsTSpKFv,58,0.00451,0.552,327893,0.725,0.000158,A#,0.116,-7.09,Minor,0.0319,111.243,4/4,0.558
Alternative,Run The Jewels,Close Your Eyes (And Count To Fuck),2Kn3xgaDCM4aHuHK7FApgC,57,0.0123,0.678,234160,0.662,0,C#,0.133,-6.473,Major,0.3,80.318,4/4,0.498
Alternative,Weezer,Feels Like Summer,2jz1bw1p0WQj0PDnVDP0uY,58,0.02,0.53,195893,0.867,0.000248,B,0.737,-4.989,Major,0.0504,175.981,4/4,0.74
Alternative,Five Finger Death Punch,When the Seasons Change,2gdCDdmwDEh77IxUcSTGNs,55,0.00137,0.496,227309,0.9,0,E,0.0749,-6.107,Minor,0.0311,156.073,4/4,0.546
Alternative,The Breeders,Cannonball,2hjGuRIEfEGzQ5MEWLowiU,62,0.00915,0.502,213693,0.758,0.783,D#,0.284,-9.76,Major,0.0407,112.508,4/4,0.729
Alternative,Bomba Estéreo,To My Love - Tainy Remix,5LciLoxa1gK70yIUeoHgRx,71,0.129,0.764,251773,0.59,0.00847,G,0.0851,-4.292,Major,0.0395,99.996,4/4,0.281
Alternative,The Avett Brothers,I And Love And You,7CEV9VwA8XO9wwxTXgYKvY,61,0.816,0.494,300840,0.268,9.74E-05,D,0.076,-10.063,Major,0.0315,70.223,4/4,0.162
Alternative,Avenged Sevenfold,This Means War,2NImo2MajNai4CLk35wMut,59,0.000554,0.614,369293,0.914,1.16E-05,G,0.0371,-5.59,Minor,0.0324,90,4/4,0.439
Country,Jameson Rodgers,Rehab,06DBnaSMy7wcoZ5Exu5xn0,41,0.106,0.55,170156,0.832,0,C#,0.102,-5.089,Major,0.0355,102.012,4/4,0.469
Country,The Jokerr,Dark Energy (feat. Reckless Anxiety & Zerk),0n3aqnPAphNJNnWdnmyFmU,46,0.114,0.673,266493,0.842,0.000357,G#,0.128,-4.26,Minor,0.296,153.877,4/4,0.545
Country,Confederate Railroad,Queen of Memphis - Remastered Version,59XR99m4eEQQZ7d2hcTogz,41,0.207,0.604,199507,0.803,3.94E-05,G,0.24,-7.033,Major,0.0361,151.472,4/4,0.842
Country,Strand of Oaks,Weird Ways,38nNeYynBC9Q42IVn0I0zn,51,0.0141,0.264,358680,0.503,0.0134,F#,0.11,-6.943,Minor,0.0384,112.09,4/4,0.252
Country,Lynyrd Skynyrd,Don't Ask Me No Questions,5rHGRbh5F1oFQ4CdpzFyhN,50,0.119,0.622,206800,0.559,7.94E-05,G,0.132,-10.562,Major,0.0413,129.836,4/4,0.946
Country,Miranda Lambert,Same Old You,5SHTPCN9qeqzkzxWD9mBWA,41,0.618,0.559,185840,0.458,0,G,0.0935,-5.629,Major,0.0295,128.949,4/4,0.57
Country,Randy Houser,Mamma Don't Know,6pzP1U2tsvd02d6peVXvy1,43,0.0325,0.736,214120,0.747,1.26E-06,C#,0.106,-3.195,Major,0.0571,97.108,4/4,0.814
Country,Canaan Smith,One Of Those,2hfl0E7GCzN5vLbDmeoCGQ,41,0.0421,0.736,189746,0.644,1.50E-05,D,0.144,-6.471,Major,0.0319,103.027,4/4,0.577
Country,Dixie Chicks,Top of the World,0agOh4F8PiHH5NtTwtumYY,44,0.302,0.573,363465,0.314,2.15E-06,C#,0.306,-7.817,Minor,0.0284,92.087,4/4,0.117
Country,Clay Walker,Like We Never Said Goodbye,3kGbRQCTxgMzbqVi5RHy4I,41,0.294,0.702,181933,0.435,0,A,0.28,-9.176,Major,0.0357,133.853,4/4,0.415
Country,Luke Pell,Ball Caps & Blue Jeans,2XwWcAdtsEvjO7IrI32e15,43,0.0343,0.627,199573,0.823,8.11E-06,F#,0.119,-4.684,Minor,0.0289,114.001,4/4,0.538
Country,Johnny Cash,Rock Island Line,3AHbmf5Jt282ebdkGWwozI,46,0.487,0.604,135120,0.571,0,F,0.0937,-9.606,Major,0.225,124.875,4/4,0.562
Country,Corey Smith,I'm Not Gonna Cry,1PlMX7rVYXSLELz0d3Ddhi,40,0.662,0.598,258427,0.387,0,E,0.0958,-7.125,Major,0.0275,142.745,4/4,0.229
Country,Steve Wariner,Lonely Women Make Good Lovers,1SUaDRrMBG2lYNQWG3OqsC,41,0.116,0.727,194733,0.381,0.000295,C#,0.166,-12.473,Major,0.0308,117.543,4/4,0.705
Country,Big Star,Thirteen,3BQLTtpQOYGXQY2lT3ZZeU,51,0.674,0.457,154667,0.268,5.77E-06,C,0.11,-14.371,Minor,0.0319,117.141,4/4,0.348
Country,Johnny Cash,Flesh and Blood,2sq6zVcw0zr5go8ZqaUdUF,46,0.114,0.489,156160,0.426,0.0504,A,0.117,-9.762,Major,0.0393,81.354,3/4,0.521
Country,Randy Travis,On The Other Hand,7ANDxqv2bqZBNWlBFHoWFy,42,0.144,0.669,187493,0.347,4.76E-06,F,0.128,-12.199,Major,0.0273,95.846,4/4,0.312
Country,Turnpike Troubadours,Shreveport,4EGbPc7wiuVozk9YmLUYqa,42,0.0118,0.554,324800,0.797,0,A,0.274,-5.782,Major,0.0307,113.988,4/4,0.707
Country,Dolly Parton,I Will Always Love You (with Vince Gill),55g4K059GVclNmL71tBYgQ,40,0.807,0.444,197773,0.169,0,G#,0.0974,-13.799,Major,0.0313,132.316,4/4,0.156
Country,Granger Smith,Miles and Mud Tires,58FMZUy5S37eGxw1FqyJnp,42,0.373,0.628,168427,0.751,6.52E-06,G#,0.0696,-4.562,Major,0.032,159.963,4/4,0.908
Country,Cassadee Pope,Bring Me Down Town,0LuLOeja88c5TZrUNFXuig,44,0.0498,0.433,152520,0.815,0,C,0.1,-3.992,Major,0.0393,88.115,4/4,0.483
Country,Aaron Watson,Off The Record,1QUbfqwHG7Aw2b9YDg1cyz,40,0.231,0.561,223267,0.379,0,F#,0.117,-8.773,Minor,0.0385,161.098,4/4,0.437
Country,Keith Urban,Gettin' In The Way,3bPbPbOUAquGb7Q9uGvG4Y,43,0.0685,0.518,228427,0.877,0.000114,G,0.146,-6.571,Minor,0.0534,163.915,4/4,0.454
Country,Lynyrd Skynyrd,On The Hunt,2e6qroe20tHfu8aTQSTglt,49,0.287,0.599,328467,0.598,2.44E-05,A,0.174,-11.786,Major,0.0408,124.357,4/4,0.673
Country,Jessie James Decker,Lights Down Low,2eBy71gLx049nJ2fsvuQjM,42,0.107,0.539,203319,0.877,0,E,0.0805,-4.848,Major,0.0548,169.986,4/4,0.906
Country,Johnny Cash,Wanted Man,52rWZajfmiprmZklqkpXAR,46,0.414,0.713,170840,0.459,1.98E-05,D,0.117,-10.796,Major,0.0496,91.384,4/4,0.755
Country,Eddie Rabbitt,Every Which Way but Loose - 2009 Remaster,73xcnqBwjnGwAlrfBomLP3,44,0.458,0.598,171653,0.483,7.88E-06,G,0.36,-7.474,Major,0.0292,130.663,4/4,0.452
Country,Dylan Scott,Blackwater Baptism,5W22HuiKDGNzCCXeU24xse,41,0.0396,0.509,194375,0.872,1.54E-05,D,0.331,-5.17,Major,0.0547,95.969,4/4,0.486
Country,The Lacs,Get Lost,5cSyUF8kRClfCeIz4or0Mv,42,0.0114,0.658,225400,0.655,0,C#,0.218,-5.649,Major,0.0322,145.978,4/4,0.441
Country,Randy Travis,Is It Still Over?,5LrOeu7a2hWpjkx7B8quGZ,42,0.155,0.771,191173,0.628,0,G,0.18,-9.874,Major,0.0263,107.103,4/4,0.771
Country,George Jones,If Drinkin' Don't Kill Me (Her Memory Will) - Single Version,3EFzg5DOLu7jUXEiILFWIe,42,0.609,0.382,190160,0.32,0,F#,0.165,-12.941,Major,0.0395,89.891,3/4,0.226
Country,Dylan Scott,Love Yourself,7g6KRfjT9n3JWNJtyZtcA5,41,0.8,0.706,219425,0.639,0,D#,0.372,-4.853,Major,0.0394,100.141,3/4,0.858
Country,David Allan Coe,Need a Little Time off for Bad Behavior,4dBkyMpNbNeNsNgDY1RrsW,42,0.354,0.639,180867,0.493,2.27E-06,A#,0.116,-12.051,Major,0.0303,90.694,4/4,0.838
Country,John Prine,I Have Met My Love Today,6GpEirvp6nP8H8oi0Eedvu,45,0.761,0.625,110734,0.236,0.000266,D,0.25,-15.428,Major,0.0398,156.465,4/4,0.766
Country,Mason Ramsey,The Way I See It,2XNte00XcRsVgG5459puR8,41,0.314,0.594,179094,0.931,9.49E-05,A,0.31,-1.905,Major,0.0393,131.985,4/4,0.831
Country,Upchurch,The Other Way,3dlEdbv4n8NYFwt9fhT6we,43,0.198,0.851,190909,0.777,0,D,0.143,-6.709,Major,0.171,105.555,4/4,0.681
Country,Aaron Lewis,75,5nZ1p0NXZwPxF9nDxhVrW3,42,0.321,0.295,342000,0.46,0.00373,D#,0.203,-6.31,Major,0.028,200.104,3/4,0.358
Country,Colt Ford,Huntin' the World,1bDNzRtmsls6EiavVU9qR5,41,0.222,0.766,172341,0.848,0,E,0.102,-5.02,Minor,0.218,141.969,4/4,0.652
Country,Johnny Paycheck,Colorado Cool-Aid,45ey5QOMYzxegk592h28SF,41,0.697,0.684,215560,0.294,2.59E-06,G,0.181,-16.853,Major,0.0433,91.167,4/4,0.533
Country,Old & In The Way,Wild Horses,4xMmjrefx4NlEOHfGu3EQf,49,0.646,0.45,278533,0.313,0.24,A,0.441,-15.786,Major,0.0309,100.299,4/4,0.547
Country,Tyler Farr,Our Town,11vp0RkusTEjq3e2drvQfM,42,0.0306,0.506,210296,0.772,7.55E-06,C,0.0942,-2.718,Major,0.0385,92.019,4/4,0.201
Country,Travis Tritt,Slowing Down,380s4cpzc1XIUMwjRN8yNw,44,0.581,0.56,215520,0.303,1.87E-05,D#,0.13,-11.43,Major,0.0266,139.937,4/4,0.467
Country,Josh Gracin,Edge Of Desire,3AjCiYalAycFZyCiCSLcDS,42,0.435,0.489,311333,0.64,3.63E-06,A,0.183,-5.338,Major,0.0285,131.902,3/4,0.292
Country,Marty Robbins,Devil Woman,58ojWS1EGL6z5rEOELtJmH,46,0.921,0.684,172667,0.277,6.54E-06,E,0.124,-13.1,Major,0.0533,145.155,4/4,0.642
Country,Outlaw,Backwoods Badass (feat. Redneck Souljers),4hMV5yytrZwcSLiSUrIKc1,43,0.408,0.74,182500,0.839,0,F#,0.226,-4.485,Minor,0.243,86.958,4/4,0.204
Country,Ronnie Milsap,Prisoner Of The Highway,0waChYPfitPtFhFRFxtv50,42,0.22,0.733,253133,0.636,5.95E-06,C,0.0753,-7.835,Major,0.0264,92.531,4/4,0.868
Country,Kenny Chesney,Back Where I Come From - New Recording with Kenny's Band,2gdPoGz36VlwTB8SQCinWl,40,0.285,0.41,256693,0.791,0.000518,G,0.872,-6.989,Major,0.0583,144.035,4/4,0.473
Country,Tim McGraw,Lookin' For That Girl,4tK5L8FD5Gl1dSwhzXuU6K,40,0.00634,0.504,261347,0.848,1.41E-05,F#,0.104,-4.388,Major,0.0362,76.965,4/4,0.458
Country,Kenny Chesney,Something Sexy About The Rain,26OX3ffWoNwV07cAJxXlY9,40,0.762,0.489,324400,0.343,4.13E-05,D#,0.0685,-12.706,Major,0.0321,79.48,4/4,0.227
Country,Tech N9ne Collabos,Some Good,7FXpnvdukuzzIyV9LEUwNr,44,0.111,0.79,213572,0.487,0,B,0.104,-8.311,Minor,0.521,99.65,4/4,0.245
Country,Luke Bryan,Welcome To The Farm,3L96dYfVyRBBfsDJJJE0Bl,41,0.149,0.576,267440,0.869,3.81E-05,C,0.249,-4.156,Major,0.0492,117.996,4/4,0.434
Country,Neal McCoy,Take a Knee My Ass,2bEGyWHYLeG7P3I9vTspO7,42,0.319,0.628,180323,0.552,0,C,0.105,-6.87,Major,0.0394,111.941,4/4,0.367
Country,Mitchell Tenpenny,Laid Back,5xlGt0tjMv0he9oq2nYIuR,42,0.0178,0.516,169169,0.907,1.70E-06,A,0.331,-4.136,Major,0.0415,172.086,4/4,0.857
Country,Chris Janson,Little Bit of Both,191UwACDh0M43m9BV5T9xa,42,0.0454,0.555,192653,0.849,1.77E-06,D,0.0706,-4.174,Major,0.0893,164.037,4/4,0.648
Country,Kenny Chesney,Always Gonna Be You,1cGYfWYwYpIjZSYciLYiSD,40,0.838,0.521,316053,0.366,0.00466,D,0.134,-9.939,Major,0.0352,76.61,4/4,0.194
Country,Demun Jones,Coastin,79qjUUh360vx5yMwBKg0Jg,43,0.0173,0.896,169109,0.842,0,B,0.499,-4.182,Minor,0.267,140.044,4/4,0.643
Country,Toby Keith,She's A Hottie - Single Version,5SD2dutv5rJM4Q8hlnC2QK,41,0.111,0.565,188920,0.91,0,A,0.182,-3.05,Minor,0.0473,94.945,4/4,0.741
Country,Michael Ray,One That Got Away - Acoustic Version,1aarS8nVXY8NKjXd2obuF4,42,0.0282,0.576,217341,0.638,0,A#,0.221,-5.645,Major,0.0275,159.988,4/4,0.684
Country,Ashley Monroe,You Ain't Dolly [And You Ain't Porter] - Duet with Blake Shelton,5PzYLmot98U4kuAjmZYI3W,43,0.124,0.657,243920,0.604,6.52E-05,E,0.126,-5.834,Major,0.0272,126.95,4/4,0.797
Country,Aaron Lewis,The Bottom,2Ux3jK2Zp3yeLP2QNzCSVn,42,0.521,0.703,298133,0.431,0.000445,D#,0.259,-8.669,Major,0.026,116.988,4/4,0.26
Country,Traffic,Dear Mr. Fantasy,5CGpPUcUahMuLzkNK9ZgPP,56,0.202,0.25,334000,0.612,0.0112,D,0.152,-13.947,Major,0.0648,165.511,4/4,0.756
Country,George Strait,Unwound,1zQBO3qNSeJVuHZTwZ7Wx6,41,0.128,0.722,145160,0.453,1.43E-06,D#,0.0716,-14.342,Major,0.0441,139.314,4/4,0.791
Country,Maren Morris,Rich - Radio Edit,2e77Qk0jbaELhNUNsYainX,42,0.0522,0.478,207575,0.877,0,F,0.285,-2.962,Major,0.0999,74.956,4/4,0.849
Country,Todd Rundgren,Hello It's Me,3gHFKiDanj4d2rqgHlRFFc,50,0.0563,0.578,264093,0.848,0.00426,F,0.0963,-6.842,Major,0.0261,87.246,4/4,0.779
Country,Hayes Carll,KMAG YOYO,54BYHlZdV2QsnoPPSnAK8t,46,0.00157,0.319,259400,0.93,9.44E-05,E,0.738,-3.067,Minor,0.0542,176.953,4/4,0.773
Country,Kenny Chesney,All I Want for Christmas Is a Real Good Tan,0la64DF1pXfSU0Ff6EH8Cr,41,0.569,0.73,278000,0.394,0,E,0.207,-11.818,Major,0.0264,102.999,4/4,0.728
Country,Johnny Cash,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",7xrODhgXFNVsRtKoyt5rJo,45,0.542,0.679,183253,0.52,0,G#,0.787,-13.562,Major,0.235,121.411,4/4,0.834
Country,Alan Jackson,"Mexico, Tequila And Me",2Kx7whpcyo1Yp4XI30xsc7,44,0.116,0.574,205506,0.827,1.83E-05,D,0.35,-7.988,Major,0.0434,156.001,4/4,0.732
Country,George Jones,She Thinks I Still Care - Single Version,5pwqtpAazoPh1G3txEIPAB,42,0.642,0.552,153333,0.362,0,B,0.124,-9.847,Major,0.0297,115.023,4/4,0.639
Country,Alabama,When We Make Love,0GvY6UcFIiAt1PkuFCIhJR,41,0.649,0.481,216373,0.0758,0,G,0.0859,-23.435,Major,0.0433,71.892,4/4,0.14
Country,Maggie Rose,Change the Whole Thing,41SYWf4AZzsVbPakCgdXJg,53,0.225,0.729,268663,0.744,0,G,0.112,-7.368,Major,0.0351,146.027,4/4,0.874
Country,Sturgill Simpson,Voices,7e8KTrlIt6SeImB3vM98ZF,45,0.602,0.573,167053,0.352,0.000185,D,0.229,-9.31,Major,0.0419,90.982,3/4,0.624
Country,Rosanne Cash,Tennessee Flat Top Box,3zyj0RajXg2w2Bnn773mnW,46,0.216,0.618,195080,0.767,5.61E-05,F,0.219,-12.015,Minor,0.0307,97.522,4/4,0.964
Country,Upchurch,American Grown,1maCPT94sAc9hXg0Rfw9Ke,42,0.0481,0.615,163712,0.779,0,C,0.23,-9.577,Major,0.0832,147.987,4/4,0.899
Country,Eli Young Band,Say Goodnight,2TQdsBPlqUPfoasqgijBqb,41,0.00474,0.317,188667,0.621,0.000185,B,0.108,-4.387,Major,0.0337,158.006,4/4,0.127
Country,Cam,Village,7t48bfH8F6cYnt6A5d4zha,43,0.548,0.539,235733,0.564,0.000138,G,0.106,-8.766,Major,0.026,76.638,4/4,0.184
Country,Eli Young Band,God Love The Rain,2SjarQZXjpLMnOav1K3xld,41,0.282,0.468,216533,0.608,1.09E-05,D#,0.38,-7.959,Major,0.0302,84.009,4/4,0.313
Country,Terri Clark,"Poor, Poor Pitiful Me",1ak2K9SpHCjnDbxmNFxr6P,41,0.124,0.733,190267,0.688,0,C#,0.0569,-6.589,Major,0.0259,126.208,4/4,0.76
Country,Corey Smith,Let Me Love You on a Backroad (The Roadhead Song),7zieqQmOHSLPBv3zHgZJEJ,40,0.672,0.501,240133,0.543,0,D,0.297,-8.155,Major,0.0497,126.351,4/4,0.43
Country,Cole Swindell,Roller Coaster,4DH3NFCFZ4MXrcNAVJoXHO,41,0.524,0.735,253627,0.642,0,G#,0.112,-4.93,Major,0.0283,105.979,4/4,0.482
Country,Aaron Lewis,It Keeps On Workin’,6HHeel9ic08ygkWSbCSpso,42,0.0546,0.636,257893,0.842,0.000126,C#,0.852,-4.778,Major,0.0277,90.027,4/4,0.424
Country,Jake Owen,Sure Feels Right,4XvBkUfdKFQZiWLVpDMp46,41,0.344,0.526,240680,0.864,0.00315,C,0.136,-4.19,Major,0.0312,93.024,4/4,0.422
Country,Clay Walker,Rumor Has It,6Hyy62y7npzL2ofCZHnqj8,41,0.0402,0.624,189627,0.727,0,G,0.144,-8.49,Major,0.0284,123.042,4/4,0.701
Country,Lindsay Ell,Waiting On You,0lRfsHIi7ebounfTo6SwmQ,43,0.323,0.719,235333,0.781,1.33E-05,G#,0.0927,-3.947,Major,0.0355,105.016,4/4,0.794
Country,Chase Bryant,Room To Breathe,3VMWoIRzunwEKzVuZamlLT,41,0.0399,0.717,179293,0.761,1.54E-06,A,0.107,-4.803,Minor,0.0279,119.015,4/4,0.799
Country,Sawyer Brown,The Walk,5q39B87pigCYl80puT66OK,41,0.778,0.689,224160,0.355,0,D,0.162,-11.585,Major,0.0307,127.929,4/4,0.457
Country,Joe Nichols,Billy Graham's Bible,6Jr9yrCspI9wQbg9ZRpS4C,41,0.15,0.498,187533,0.604,0.00127,A#,0.108,-7.345,Major,0.0291,141.003,4/4,0.165
Country,Buck Owens,Love's Gonna Live Here,0svhKL5JfIxASjbmEkxXKV,46,0.464,0.621,124147,0.552,0.00135,G#,0.0735,-6.986,Major,0.0242,92.668,4/4,0.969
Country,Rascal Flatts,Payback,59tG0RUCwkbLQtJCf8xJkq,41,0.00734,0.542,180800,0.957,1.96E-05,D,0.185,-5.009,Major,0.045,158,4/4,0.752
Country,Pat Green,Texas On My Mind,1q2lZdxH80D9UwM57J4pzX,41,0.147,0.699,280000,0.696,8.56E-05,G,0.089,-5.249,Major,0.0292,121.748,4/4,0.59
Country,RaeLynn,Diamonds,1Tpz82z8hXuFKlAxHVCuA1,42,0.0605,0.629,203813,0.611,2.09E-06,D#,0.142,-5.521,Major,0.0273,144.032,4/4,0.371
Country,Colt Ford,Dirty Side (feat. Walker Hayes),28ZNLu9kNIbeF2F3tze3XB,42,0.131,0.675,220131,0.879,0,C#,0.0773,-4.98,Minor,0.1,80.024,4/4,0.92
Country,Dierks Bentley,Five,3VNrNhf3jXTArLu2tCQ0Hw,41,0.0118,0.452,285373,0.816,1.04E-05,D,0.164,-6.644,Major,0.0314,161.861,4/4,0.452
Country,Lady Antebellum,Think About You,3lujIqrduR1rwGSUpcP7b5,45,0.341,0.635,189133,0.764,0.000526,F#,0.0853,-5.381,Major,0.0331,106.024,4/4,0.67
Country,Mud Digger,"Backroads Life (feat. Charlie Farley, Demun Jones & The Lacs)",5MOMC1wkFIJuwnHp3If4Xi,43,0.204,0.662,313481,0.805,0,C,0.196,-6.345,Major,0.0563,136.055,4/4,0.622
Country,Dixie Chicks,Truth No. 2,0IEHa6zoxOfQx7jDpcYQ1l,43,0.313,0.499,268801,0.625,7.02E-06,C,0.16,-5.927,Major,0.0292,179.832,4/4,0.594
Country,Casey Donahew,Fallen,4Q19lVJ2aBIJ3TMwFrBeTH,41,0.277,0.538,233440,0.555,0,A#,0.131,-7.612,Major,0.0299,75.002,4/4,0.429
Country,Kenny Chesney,Save It for a Rainy Day - Live,3ZMRJBNpfXaZTE5vHWAcR9,40,0.147,0.285,255453,0.955,0,G,0.363,-6.528,Major,0.348,157.84,4/4,0.417
Country,Ryan Bingham,Beautiful and Kind,0r8Qeq7ay8AAe8gXOrv0yo,43,0.899,0.597,196774,0.27,8.74E-05,G#,0.0953,-10.169,Major,0.0295,98.566,4/4,0.347
Country,Jayne Denham,Hung up on You,6yP7HwfEOE3lIex6XcOWR8,44,0.0118,0.491,192872,0.765,0,C#,0.284,-4.249,Minor,0.0376,168,4/4,0.702
Country,Alan Jackson,Someday,6Z1uZAfUZI1NK46PAU8IIb,44,0.138,0.59,196867,0.242,1.28E-05,C,0.123,-13.038,Major,0.0261,75.415,4/4,0.309
Country,Alan Jackson,What A Friend We Have In Jesus,6pMnEX2iBcqQtUyIl1L6Oo,42,0.903,0.449,136493,0.174,0,D,0.124,-12.56,Major,0.0292,143.37,4/4,0.288
Country,Cole Swindell,You've Got My Number,4dNpIi8icxNRhODWcY4KfF,41,0.00723,0.519,206867,0.885,0,A,0.132,-2.386,Major,0.0421,115.094,4/4,0.481
Country,Thompson Square,Breakers,0rz23EjfuvpmkKL4EKyyy9,42,0.499,0.515,236573,0.471,4.35E-06,C,0.0662,-8.383,Major,0.0471,84.643,4/4,0.151
Country,The Lacs,Nothing in Particular,583f3ZvsGP7bCw3ueG4H8O,42,0.0618,0.681,225360,0.582,0,G,0.193,-7.449,Major,0.0734,86.982,4/4,0.501
Country,Chord Overstreet,Tortured Soul,4bXoVtbp6fN8FaSQvGQB41,48,0.483,0.554,246613,0.521,2.73E-06,E,0.0875,-9.527,Major,0.0384,87.077,1/4,0.144
Country,Merle Haggard & The Strangers,Silver Wings,32vPOj5lZCgQjMdOE40yKX,44,0.656,0.53,164400,0.268,0.000294,E,0.261,-15.137,Major,0.0277,105.913,4/4,0.452
Country,Bottleneck,I Might Be a Redneck (feat. Jawga Boyz),4QKdh4BunFAHkv51cmEcmh,43,0.00886,0.671,207387,0.842,0,D,0.111,-4.381,Major,0.116,150.983,3/4,0.464
Country,RaeLynn,Careless,7GaU3NIBFuWcZRQFZD05LB,42,0.0436,0.554,201587,0.795,0,F,0.214,-4.111,Major,0.0285,162.039,4/4,0.631
Country,Bread,Baby I'm-a Want You,5UZtD6tXHtVzx6sZvN5lGA,53,0.743,0.613,150707,0.289,1.57E-06,G#,0.0617,-16.529,Major,0.0305,144.188,4/4,0.553
Country,Brothers Osborne,Take Me To The Pilot,4scBZxDDejxFsiNaHoroQw,42,0.0143,0.413,235027,0.845,7.33E-05,C,0.0955,-5.365,Major,0.0646,84.267,4/4,0.751
Country,Charlie Daniels,Long Haired Country Boy,7crfNAO4GyRTavvU8bwrCt,40,0.355,0.585,241000,0.653,1.03E-05,D,0.17,-9.388,Major,0.0275,145.262,4/4,0.746
Country,Tyler Farr,Hot Mess,2iUnNZNmXwdaCBkC8Hgvx5,42,0.035,0.519,196080,0.869,0,C,0.227,-4,Major,0.0462,176.041,4/4,0.713
Country,Austin Burke,Sleepin' Around,2epIcEoW44P2YWzFfUJQ2c,42,0.0304,0.636,177467,0.811,1.38E-05,E,0.382,-5.582,Major,0.0311,106.941,4/4,0.39
